Optimising with Parameters: 
 sparsity: 10.0| reg_C: 1.0| reg_W: 1.0| trad: 1.0
 At iteration0|| Error:array([39310.605], dtype=float32)

At B iteration 24|| Error:array([10173.696], dtype=float32)

At B iteration 25|| Error:array([10173.662], dtype=float32)

At B iteration 26|| Error:array([10173.629], dtype=float32)

At B iteration 27|| Error:array([10173.596], dtype=float32)

At B iteration 28|| Error:array([10173.56], dtype=float32)

At B iteration 29|| Error:array([10173.524], dtype=float32)

At B iteration 30|| Error:array([10173.49], dtype=float32)

At B iteration 31|| Error:array([10173.458], dtype=float32)

At B iteration 32|| Error:array([10173.427], dtype=float32)

At B iteration 33|| Error:array([10173.395], dtype=float32)

At B iteration 34|| Error:array([10173.36], dtype=float32)

At B iteration 35|| Error:array([10173.326], dtype=float32)

At B iteration 36|| Error:array([10173.296], dtype=float32)

At B iteration 37|| Error:array([10173.264], dtype=float32)

At B iteration 38|| Error:array([10173.23], dtype=float32)

At B iteration 39|| Error:array([10173.2], dtype=float32)

At B iteration 40|| Error:array([10173.166], dtype=float32)

At B iteration 41|| Error:array([10173.135], dtype=float32)

At B iteration 42|| Error:array([10173.1045], dtype=float32)

At B iteration 43|| Error:array([10173.072], dtype=float32)

At B iteration 44|| Error:array([10173.041], dtype=float32)

At B iteration 45|| Error:array([10173.008], dtype=float32)

At B iteration 46|| Error:array([10172.978], dtype=float32)

At B iteration 47|| Error:array([10172.947], dtype=float32)

At B iteration 48|| Error:array([10172.918], dtype=float32)

At B iteration 49|| Error:array([10172.887], dtype=float32)

At B iteration 50|| Error:array([10172.855], dtype=float32)

At B iteration 51|| Error:array([10172.826], dtype=float32)

At B iteration 52|| Error:array([10172.797], dtype=float32)

At B iteration 53|| Error:array([10172.764], dtype=float32)

At B iteration 54|| Error:array([10172.738], dtype=float32)

At B iteration 55|| Error:array([10172.708], dtype=float32)

At B iteration 56|| Error:array([10172.678], dtype=float32)

At B iteration 57|| Error:array([10172.648], dtype=float32)

At B iteration 58|| Error:array([10172.619], dtype=float32)

At B iteration 59|| Error:array([10172.592], dtype=float32)

At B iteration 60|| Error:array([10172.563], dtype=float32)

At B iteration 61|| Error:array([10172.53], dtype=float32)

At B iteration 62|| Error:array([10172.504], dtype=float32)

At B iteration 63|| Error:array([10172.476], dtype=float32)

At B iteration 64|| Error:array([10172.448], dtype=float32)

At B iteration 65|| Error:array([10172.422], dtype=float32)

At B iteration 66|| Error:array([10172.393], dtype=float32)

At B iteration 67|| Error:array([10172.365], dtype=float32)

At B iteration 68|| Error:array([10172.334], dtype=float32)

At B iteration 69|| Error:array([10172.308], dtype=float32)

At B iteration 70|| Error:array([10172.282], dtype=float32)

At B iteration 71|| Error:array([10172.253], dtype=float32)

At B iteration 72|| Error:array([10172.228], dtype=float32)

At B iteration 73|| Error:array([10172.198], dtype=float32)

At B iteration 74|| Error:array([10172.172], dtype=float32)

At B iteration 75|| Error:array([10172.146], dtype=float32)

At B iteration 76|| Error:array([10172.122], dtype=float32)

At B iteration 77|| Error:array([10172.097], dtype=float32)

At B iteration 78|| Error:array([10172.068], dtype=float32)

At B iteration 79|| Error:array([10172.04], dtype=float32)

At B iteration 80|| Error:array([10172.015], dtype=float32)

At B iteration 81|| Error:array([10171.99], dtype=float32)

At B iteration 82|| Error:array([10171.966], dtype=float32)

At B iteration 83|| Error:array([10171.94], dtype=float32)

At B iteration 84|| Error:array([10171.913], dtype=float32)

At B iteration 85|| Error:array([10171.886], dtype=float32)

At B iteration 86|| Error:array([10171.862], dtype=float32)

At B iteration 87|| Error:array([10171.839], dtype=float32)

At B iteration 88|| Error:array([10171.813], dtype=float32)

At B iteration 89|| Error:array([10171.789], dtype=float32)

At B iteration 90|| Error:array([10171.763], dtype=float32)

At B iteration 91|| Error:array([10171.737], dtype=float32)

At B iteration 92|| Error:array([10171.714], dtype=float32)

At B iteration 93|| Error:array([10171.6875], dtype=float32)

At B iteration 94|| Error:array([10171.666], dtype=float32)

At B iteration 95|| Error:array([10171.645], dtype=float32)

At B iteration 96|| Error:array([10171.62], dtype=float32)

At B iteration 97|| Error:array([10171.592], dtype=float32)

At B iteration 98|| Error:array([10171.569], dtype=float32)

At B iteration 99|| Error:array([10171.546], dtype=float32)

 At final B iteration || Error: array([10171.546], dtype=float32)
Optimise C and weights 

 Step W || Error: array([10159.731], dtype=float32)

Patient 0 Optimised 

Patient 1 Optimised 

Patient 2 Optimised 

Patient 3 Optimised 

Patient 4 Optimised 

Patient 5 Optimised 

Patient 6 Optimised 

Patient 7 Optimised 

Patient 8 Optimised 

Patient 9 Optimised 

Patient 10 Optimised 

Patient 11 Optimised 

Patient 12 Optimised 

Patient 13 Optimised 

Patient 14 Optimised 

Patient 15 Optimised 

Patient 16 Optimised 

Patient 17 Optimised 

Patient 18 Optimised 

Patient 19 Optimised 

Patient 20 Optimised 

Patient 21 Optimised 

Patient 22 Optimised 

Patient 23 Optimised 

Patient 24 Optimised 

Patient 25 Optimised 

Patient 26 Optimised 

Patient 27 Optimised 

Patient 28 Optimised 

Patient 29 Optimised 

Patient 30 Optimised 

Patient 31 Optimised 

Patient 32 Optimised 

Patient 33 Optimised 

Patient 34 Optimised 

Patient 35 Optimised 

Patient 36 Optimised 

Patient 37 Optimised 

Patient 38 Optimised 

Patient 39 Optimised 

Patient 40 Optimised 

Patient 41 Optimised 

Patient 42 Optimised 

Patient 43 Optimised 

Patient 44 Optimised 

Patient 45 Optimised 

Patient 46 Optimised 

Patient 47 Optimised 

Patient 48 Optimised 

Patient 49 Optimised 

Patient 50 Optimised 

Patient 51 Optimised 

Patient 52 Optimised 

Patient 53 Optimised 

Patient 54 Optimised 

Patient 55 Optimised 

Patient 56 Optimised 

Patient 57 Optimised 

 Step C || Error: array([10139.381], dtype=float32)

 Step D and lambda || Error: array([10139.053], dtype=float32)

 At iteration12|| Error:array([10139.053], dtype=float32)

Optimise B 

At B iteration 0|| Error:array([10139.018], dtype=float32)

At B iteration 1|| Error:array([10138.985], dtype=float32)

At B iteration 2|| Error:array([10138.95], dtype=float32)

At B iteration 3|| Error:array([10138.92], dtype=float32)

At B iteration 4|| Error:array([10138.887], dtype=float32)

At B iteration 5|| Error:array([10138.8545], dtype=float32)

At B iteration 6|| Error:array([10138.82], dtype=float32)

At B iteration 7|| Error:array([10138.789], dtype=float32)

At B iteration 8|| Error:array([10138.758], dtype=float32)

At B iteration 9|| Error:array([10138.724], dtype=float32)

At B iteration 10|| Error:array([10138.695], dtype=float32)

At B iteration 11|| Error:array([10138.662], dtype=float32)

At B iteration 12|| Error:array([10138.629], dtype=float32)

At B iteration 13|| Error:array([10138.601], dtype=float32)

At B iteration 14|| Error:array([10138.569], dtype=float32)

At B iteration 15|| Error:array([10138.538], dtype=float32)

At B iteration 16|| Error:array([10138.507], dtype=float32)

At B iteration 17|| Error:array([10138.475], dtype=float32)

At B iteration 18|| Error:array([10138.445], dtype=float32)

At B iteration 19|| Error:array([10138.417], dtype=float32)

At B iteration 20|| Error:array([10138.386], dtype=float32)

At B iteration 21|| Error:array([10138.355], dtype=float32)

At B iteration 22|| Error:array([10138.325], dtype=float32)

At B iteration 23|| Error:array([10138.294], dtype=float32)

At B iteration 24|| Error:array([10138.266], dtype=float32)

At B iteration 25|| Error:array([10138.237], dtype=float32)

At B iteration 26|| Error:array([10138.207], dtype=float32)

At B iteration 27|| Error:array([10138.178], dtype=float32)

At B iteration 28|| Error:array([10138.148], dtype=float32)

At B iteration 29|| Error:array([10138.12], dtype=float32)

At B iteration 30|| Error:array([10138.092], dtype=float32)

At B iteration 31|| Error:array([10138.063], dtype=float32)

At B iteration 32|| Error:array([10138.035], dtype=float32)

At B iteration 33|| Error:array([10138.007], dtype=float32)

At B iteration 34|| Error:array([10137.977], dtype=float32)

At B iteration 35|| Error:array([10137.95], dtype=float32)

At B iteration 36|| Error:array([10137.923], dtype=float32)

At B iteration 37|| Error:array([10137.893], dtype=float32)

At B iteration 38|| Error:array([10137.865], dtype=float32)

At B iteration 39|| Error:array([10137.837], dtype=float32)

At B iteration 40|| Error:array([10137.8125], dtype=float32)

At B iteration 41|| Error:array([10137.785], dtype=float32)

At B iteration 42|| Error:array([10137.758], dtype=float32)

At B iteration 43|| Error:array([10137.73], dtype=float32)

At B iteration 44|| Error:array([10137.701], dtype=float32)

At B iteration 45|| Error:array([10137.676], dtype=float32)

At B iteration 46|| Error:array([10137.651], dtype=float32)

At B iteration 47|| Error:array([10137.623], dtype=float32)

At B iteration 48|| Error:array([10137.598], dtype=float32)

At B iteration 49|| Error:array([10137.57], dtype=float32)

At B iteration 50|| Error:array([10137.545], dtype=float32)

At B iteration 51|| Error:array([10137.5205], dtype=float32)

At B iteration 52|| Error:array([10137.494], dtype=float32)

At B iteration 53|| Error:array([10137.468], dtype=float32)

At B iteration 54|| Error:array([10137.441], dtype=float32)

At B iteration 55|| Error:array([10137.42], dtype=float32)

At B iteration 56|| Error:array([10137.394], dtype=float32)

At B iteration 57|| Error:array([10137.366], dtype=float32)

At B iteration 58|| Error:array([10137.341], dtype=float32)

At B iteration 59|| Error:array([10137.318], dtype=float32)

At B iteration 60|| Error:array([10137.292], dtype=float32)

At B iteration 61|| Error:array([10137.267], dtype=float32)

At B iteration 62|| Error:array([10137.245], dtype=float32)

At B iteration 63|| Error:array([10137.22], dtype=float32)

At B iteration 64|| Error:array([10137.194], dtype=float32)

At B iteration 65|| Error:array([10137.171], dtype=float32)

At B iteration 66|| Error:array([10137.146], dtype=float32)

At B iteration 67|| Error:array([10137.124], dtype=float32)

At B iteration 68|| Error:array([10137.101], dtype=float32)

At B iteration 69|| Error:array([10137.075], dtype=float32)

At B iteration 70|| Error:array([10137.051], dtype=float32)

At B iteration 71|| Error:array([10137.028], dtype=float32)

At B iteration 72|| Error:array([10137.005], dtype=float32)

At B iteration 73|| Error:array([10136.982], dtype=float32)

At B iteration 74|| Error:array([10136.959], dtype=float32)

At B iteration 75|| Error:array([10136.937], dtype=float32)

At B iteration 76|| Error:array([10136.914], dtype=float32)

At B iteration 77|| Error:array([10136.89], dtype=float32)

At B iteration 78|| Error:array([10136.867], dtype=float32)

At B iteration 79|| Error:array([10136.845], dtype=float32)

At B iteration 80|| Error:array([10136.822], dtype=float32)

At B iteration 81|| Error:array([10136.803], dtype=float32)

At B iteration 82|| Error:array([10136.779], dtype=float32)

At B iteration 83|| Error:array([10136.756], dtype=float32)

At B iteration 84|| Error:array([10136.734], dtype=float32)

At B iteration 85|| Error:array([10136.709], dtype=float32)

At B iteration 86|| Error:array([10136.69], dtype=float32)

At B iteration 87|| Error:array([10136.668], dtype=float32)

At B iteration 88|| Error:array([10136.647], dtype=float32)

At B iteration 89|| Error:array([10136.625], dtype=float32)

At B iteration 90|| Error:array([10136.604], dtype=float32)

At B iteration 91|| Error:array([10136.583], dtype=float32)

At B iteration 92|| Error:array([10136.563], dtype=float32)

At B iteration 93|| Error:array([10136.541], dtype=float32)

At B iteration 94|| Error:array([10136.521], dtype=float32)

At B iteration 95|| Error:array([10136.5], dtype=float32)

At B iteration 96|| Error:array([10136.479], dtype=float32)

At B iteration 97|| Error:array([10136.458], dtype=float32)

At B iteration 98|| Error:array([10136.438], dtype=float32)

At B iteration 99|| Error:array([10136.417], dtype=float32)

 At final B iteration || Error: array([10136.417], dtype=float32)
Optimise C and weights 

 Step W || Error: array([10135.009], dtype=float32)

Patient 0 Optimised 

Patient 1 Optimised 

Patient 2 Optimised 

Patient 3 Optimised 

Patient 4 Optimised 

Patient 5 Optimised 

Patient 6 Optimised 

Patient 7 Optimised 

Patient 8 Optimised 

Patient 9 Optimised 

Patient 10 Optimised 

Patient 11 Optimised 

Patient 12 Optimised 

Patient 13 Optimised 

Patient 14 Optimised 

Patient 15 Optimised 

Patient 16 Optimised 

Patient 17 Optimised 

Patient 18 Optimised 

Patient 19 Optimised 

Patient 20 Optimised 

Patient 21 Optimised 

Patient 22 Optimised 

Patient 23 Optimised 

Patient 24 Optimised 

Patient 25 Optimised 

Patient 26 Optimised 

Patient 27 Optimised 

Patient 28 Optimised 

Patient 29 Optimised 

Patient 30 Optimised 

Patient 31 Optimised 

Patient 32 Optimised 

Patient 33 Optimised 

Patient 34 Optimised 

Patient 35 Optimised 

Patient 36 Optimised 

Patient 37 Optimised 

Patient 38 Optimised 

Patient 39 Optimised 

Patient 40 Optimised 

Patient 41 Optimised 

Patient 42 Optimised 

Patient 43 Optimised 

Patient 44 Optimised 

Patient 45 Optimised 

Patient 46 Optimised 

Patient 47 Optimised 

Patient 48 Optimised 

Patient 49 Optimised 

Patient 50 Optimised 

Patient 51 Optimised 

Patient 52 Optimised 

Patient 53 Optimised 

Patient 54 Optimised 

Patient 55 Optimised 

Patient 56 Optimised 

Patient 57 Optimised 

 Step C || Error: array([10131.937], dtype=float32)

 Step D and lambda || Error: array([10131.885], dtype=float32)

 At iteration13|| Error:array([10131.885], dtype=float32)

Optimise B 

At B iteration 0|| Error:array([10131.858], dtype=float32)

At B iteration 1|| Error:array([10131.83], dtype=float32)

At B iteration 2|| Error:array([10131.803], dtype=float32)

At B iteration 3|| Error:array([10131.776], dtype=float32)

At B iteration 4|| Error:array([10131.748], dtype=float32)

At B iteration 5|| Error:array([10131.722], dtype=float32)

At B iteration 6|| Error:array([10131.693], dtype=float32)

At B iteration 7|| Error:array([10131.668], dtype=float32)

At B iteration 8|| Error:array([10131.641], dtype=float32)

At B iteration 9|| Error:array([10131.614], dtype=float32)

At B iteration 10|| Error:array([10131.587], dtype=float32)

At B iteration 11|| Error:array([10131.562], dtype=float32)

At B iteration 12|| Error:array([10131.535], dtype=float32)

At B iteration 13|| Error:array([10131.508], dtype=float32)

At B iteration 14|| Error:array([10131.481], dtype=float32)

At B iteration 15|| Error:array([10131.456], dtype=float32)

At B iteration 16|| Error:array([10131.433], dtype=float32)

At B iteration 17|| Error:array([10131.407], dtype=float32)

At B iteration 18|| Error:array([10131.377], dtype=float32)

At B iteration 19|| Error:array([10131.352], dtype=float32)

At B iteration 20|| Error:array([10131.33], dtype=float32)

At B iteration 21|| Error:array([10131.304], dtype=float32)

At B iteration 22|| Error:array([10131.277], dtype=float32)

At B iteration 23|| Error:array([10131.255], dtype=float32)

At B iteration 24|| Error:array([10131.229], dtype=float32)

At B iteration 25|| Error:array([10131.204], dtype=float32)

At B iteration 26|| Error:array([10131.179], dtype=float32)

At B iteration 27|| Error:array([10131.158], dtype=float32)

At B iteration 28|| Error:array([10131.132], dtype=float32)

At B iteration 29|| Error:array([10131.105], dtype=float32)

At B iteration 30|| Error:array([10131.083], dtype=float32)

At B iteration 31|| Error:array([10131.06], dtype=float32)

At B iteration 32|| Error:array([10131.035], dtype=float32)

At B iteration 33|| Error:array([10131.013], dtype=float32)

At B iteration 34|| Error:array([10130.988], dtype=float32)

At B iteration 35|| Error:array([10130.965], dtype=float32)

At B iteration 36|| Error:array([10130.941], dtype=float32)

At B iteration 37|| Error:array([10130.919], dtype=float32)

At B iteration 38|| Error:array([10130.894], dtype=float32)

At B iteration 39|| Error:array([10130.871], dtype=float32)

At B iteration 40|| Error:array([10130.852], dtype=float32)

At B iteration 41|| Error:array([10130.826], dtype=float32)

At B iteration 42|| Error:array([10130.804], dtype=float32)

At B iteration 43|| Error:array([10130.782], dtype=float32)

At B iteration 44|| Error:array([10130.761], dtype=float32)

At B iteration 45|| Error:array([10130.738], dtype=float32)

At B iteration 46|| Error:array([10130.714], dtype=float32)

At B iteration 47|| Error:array([10130.692], dtype=float32)

At B iteration 48|| Error:array([10130.671], dtype=float32)

At B iteration 49|| Error:array([10130.648], dtype=float32)

At B iteration 50|| Error:array([10130.626], dtype=float32)

At B iteration 51|| Error:array([10130.603], dtype=float32)

At B iteration 52|| Error:array([10130.582], dtype=float32)

At B iteration 53|| Error:array([10130.561], dtype=float32)

At B iteration 54|| Error:array([10130.54], dtype=float32)

At B iteration 55|| Error:array([10130.519], dtype=float32)

At B iteration 56|| Error:array([10130.498], dtype=float32)

At B iteration 57|| Error:array([10130.478], dtype=float32)

At B iteration 58|| Error:array([10130.454], dtype=float32)

At B iteration 59|| Error:array([10130.435], dtype=float32)

At B iteration 60|| Error:array([10130.414], dtype=float32)

At B iteration 61|| Error:array([10130.394], dtype=float32)

At B iteration 62|| Error:array([10130.372], dtype=float32)

At B iteration 63|| Error:array([10130.353], dtype=float32)

At B iteration 64|| Error:array([10130.331], dtype=float32)

At B iteration 65|| Error:array([10130.311], dtype=float32)

At B iteration 66|| Error:array([10130.294], dtype=float32)

At B iteration 67|| Error:array([10130.271], dtype=float32)

At B iteration 68|| Error:array([10130.249], dtype=float32)

At B iteration 69|| Error:array([10130.233], dtype=float32)

At B iteration 70|| Error:array([10130.209], dtype=float32)

At B iteration 71|| Error:array([10130.191], dtype=float32)

At B iteration 72|| Error:array([10130.173], dtype=float32)

At B iteration 73|| Error:array([10130.152], dtype=float32)

At B iteration 74|| Error:array([10130.131], dtype=float32)

At B iteration 75|| Error:array([10130.115], dtype=float32)

At B iteration 76|| Error:array([10130.096], dtype=float32)

At B iteration 77|| Error:array([10130.077], dtype=float32)

At B iteration 78|| Error:array([10130.058], dtype=float32)

At B iteration 79|| Error:array([10130.038], dtype=float32)

At B iteration 80|| Error:array([10130.02], dtype=float32)

At B iteration 81|| Error:array([10129.998], dtype=float32)

At B iteration 82|| Error:array([10129.98], dtype=float32)

At B iteration 83|| Error:array([10129.963], dtype=float32)

At B iteration 84|| Error:array([10129.945], dtype=float32)

At B iteration 85|| Error:array([10129.927], dtype=float32)

At B iteration 86|| Error:array([10129.907], dtype=float32)

At B iteration 87|| Error:array([10129.89], dtype=float32)

At B iteration 88|| Error:array([10129.872], dtype=float32)

At B iteration 89|| Error:array([10129.853], dtype=float32)

At B iteration 90|| Error:array([10129.837], dtype=float32)

At B iteration 91|| Error:array([10129.817], dtype=float32)

At B iteration 92|| Error:array([10129.8], dtype=float32)

At B iteration 93|| Error:array([10129.783], dtype=float32)

At B iteration 94|| Error:array([10129.766], dtype=float32)

At B iteration 95|| Error:array([10129.75], dtype=float32)

At B iteration 96|| Error:array([10129.728], dtype=float32)

At B iteration 97|| Error:array([10129.713], dtype=float32)

At B iteration 98|| Error:array([10129.695], dtype=float32)

At B iteration 99|| Error:array([10129.678], dtype=float32)

 At final B iteration || Error: array([10129.678], dtype=float32)
Optimise C and weights 

 Step W || Error: array([10126.423], dtype=float32)

Patient 0 Optimised 

Patient 1 Optimised 

Patient 2 Optimised 

Patient 3 Optimised 

Patient 4 Optimised 

Patient 5 Optimised 

Patient 6 Optimised 

Patient 7 Optimised 

Patient 8 Optimised 

Patient 9 Optimised 

Patient 10 Optimised 

Patient 11 Optimised 

Patient 12 Optimised 

Patient 13 Optimised 

Patient 14 Optimised 

Patient 15 Optimised 

Patient 16 Optimised 

Patient 17 Optimised 

Patient 18 Optimised 

Patient 19 Optimised 

Patient 20 Optimised 

Patient 21 Optimised 

Patient 22 Optimised 

Patient 23 Optimised 

Patient 24 Optimised 

Patient 25 Optimised 

Patient 26 Optimised 

Patient 27 Optimised 

Patient 28 Optimised 

Patient 29 Optimised 

Patient 30 Optimised 

Patient 31 Optimised 

Patient 32 Optimised 

Patient 33 Optimised 

Patient 34 Optimised 

Patient 35 Optimised 

Patient 36 Optimised 

Patient 37 Optimised 

Patient 38 Optimised 

Patient 39 Optimised 

Patient 40 Optimised 

Patient 41 Optimised 

Patient 42 Optimised 

Patient 43 Optimised 

Patient 44 Optimised 

Patient 45 Optimised 

Patient 46 Optimised 

Patient 47 Optimised 

Patient 48 Optimised 

Patient 49 Optimised 

Patient 50 Optimised 

Patient 51 Optimised 

Patient 52 Optimised 

Patient 53 Optimised 

Patient 54 Optimised 

Patient 55 Optimised 

Patient 56 Optimised 

Patient 57 Optimised 

 Step C || Error: array([10125.181], dtype=float32)

 Step D and lambda || Error: array([10125.163], dtype=float32)

 At iteration14|| Error:array([10125.163], dtype=float32)

Optimise B 

At B iteration 0|| Error:array([10125.138], dtype=float32)

At B iteration 1|| Error:array([10125.116], dtype=float32)

At B iteration 2|| Error:array([10125.091], dtype=float32)

At B iteration 3|| Error:array([10125.069], dtype=float32)

At B iteration 4|| Error:array([10125.046], dtype=float32)

At B iteration 5|| Error:array([10125.022], dtype=float32)

At B iteration 6|| Error:array([10125.001], dtype=float32)

At B iteration 7|| Error:array([10124.978], dtype=float32)

At B iteration 8|| Error:array([10124.954], dtype=float32)

At B iteration 9|| Error:array([10124.933], dtype=float32)

At B iteration 10|| Error:array([10124.909], dtype=float32)

At B iteration 11|| Error:array([10124.888], dtype=float32)

At B iteration 12|| Error:array([10124.866], dtype=float32)

At B iteration 13|| Error:array([10124.843], dtype=float32)

At B iteration 14|| Error:array([10124.821], dtype=float32)

At B iteration 15|| Error:array([10124.8], dtype=float32)

At B iteration 16|| Error:array([10124.776], dtype=float32)

At B iteration 17|| Error:array([10124.755], dtype=float32)

At B iteration 18|| Error:array([10124.735], dtype=float32)

At B iteration 19|| Error:array([10124.714], dtype=float32)

At B iteration 20|| Error:array([10124.692], dtype=float32)

At B iteration 21|| Error:array([10124.671], dtype=float32)

At B iteration 22|| Error:array([10124.651], dtype=float32)

At B iteration 23|| Error:array([10124.63], dtype=float32)

At B iteration 24|| Error:array([10124.608], dtype=float32)

At B iteration 25|| Error:array([10124.587], dtype=float32)

At B iteration 26|| Error:array([10124.567], dtype=float32)

At B iteration 27|| Error:array([10124.546], dtype=float32)

At B iteration 28|| Error:array([10124.526], dtype=float32)

At B iteration 29|| Error:array([10124.505], dtype=float32)

At B iteration 30|| Error:array([10124.487], dtype=float32)

At B iteration 31|| Error:array([10124.464], dtype=float32)

At B iteration 32|| Error:array([10124.444], dtype=float32)

At B iteration 33|| Error:array([10124.427], dtype=float32)

At B iteration 34|| Error:array([10124.407], dtype=float32)

At B iteration 35|| Error:array([10124.384], dtype=float32)

At B iteration 36|| Error:array([10124.366], dtype=float32)

At B iteration 37|| Error:array([10124.347], dtype=float32)

At B iteration 38|| Error:array([10124.325], dtype=float32)

At B iteration 39|| Error:array([10124.308], dtype=float32)

At B iteration 40|| Error:array([10124.288], dtype=float32)

At B iteration 41|| Error:array([10124.269], dtype=float32)

At B iteration 42|| Error:array([10124.247], dtype=float32)

At B iteration 43|| Error:array([10124.2295], dtype=float32)

At B iteration 44|| Error:array([10124.212], dtype=float32)

At B iteration 45|| Error:array([10124.192], dtype=float32)

At B iteration 46|| Error:array([10124.175], dtype=float32)

At B iteration 47|| Error:array([10124.155], dtype=float32)

At B iteration 48|| Error:array([10124.14], dtype=float32)

At B iteration 49|| Error:array([10124.118], dtype=float32)

At B iteration 50|| Error:array([10124.099], dtype=float32)

At B iteration 51|| Error:array([10124.081], dtype=float32)

At B iteration 52|| Error:array([10124.062], dtype=float32)

At B iteration 53|| Error:array([10124.046], dtype=float32)

At B iteration 54|| Error:array([10124.028], dtype=float32)

At B iteration 55|| Error:array([10124.009], dtype=float32)

At B iteration 56|| Error:array([10123.991], dtype=float32)

At B iteration 57|| Error:array([10123.972], dtype=float32)

At B iteration 58|| Error:array([10123.954], dtype=float32)

At B iteration 59|| Error:array([10123.937], dtype=float32)

At B iteration 60|| Error:array([10123.919], dtype=float32)

At B iteration 61|| Error:array([10123.903], dtype=float32)

At B iteration 62|| Error:array([10123.886], dtype=float32)

At B iteration 63|| Error:array([10123.87], dtype=float32)

At B iteration 64|| Error:array([10123.853], dtype=float32)

At B iteration 65|| Error:array([10123.833], dtype=float32)

At B iteration 66|| Error:array([10123.819], dtype=float32)

At B iteration 67|| Error:array([10123.8], dtype=float32)

At B iteration 68|| Error:array([10123.782], dtype=float32)

At B iteration 69|| Error:array([10123.767], dtype=float32)

At B iteration 70|| Error:array([10123.749], dtype=float32)

At B iteration 71|| Error:array([10123.733], dtype=float32)

At B iteration 72|| Error:array([10123.718], dtype=float32)

At B iteration 73|| Error:array([10123.702], dtype=float32)

At B iteration 74|| Error:array([10123.683], dtype=float32)

At B iteration 75|| Error:array([10123.667], dtype=float32)

At B iteration 76|| Error:array([10123.651], dtype=float32)

At B iteration 77|| Error:array([10123.634], dtype=float32)

At B iteration 78|| Error:array([10123.62], dtype=float32)

At B iteration 79|| Error:array([10123.601], dtype=float32)

At B iteration 80|| Error:array([10123.587], dtype=float32)

At B iteration 81|| Error:array([10123.571], dtype=float32)

At B iteration 82|| Error:array([10123.556], dtype=float32)

At B iteration 83|| Error:array([10123.538], dtype=float32)

At B iteration 84|| Error:array([10123.522], dtype=float32)

At B iteration 85|| Error:array([10123.509], dtype=float32)

At B iteration 86|| Error:array([10123.491], dtype=float32)

At B iteration 87|| Error:array([10123.478], dtype=float32)

At B iteration 88|| Error:array([10123.46], dtype=float32)

At B iteration 89|| Error:array([10123.444], dtype=float32)

At B iteration 90|| Error:array([10123.433], dtype=float32)

At B iteration 91|| Error:array([10123.417], dtype=float32)

At B iteration 92|| Error:array([10123.401], dtype=float32)

At B iteration 93|| Error:array([10123.386], dtype=float32)

At B iteration 94|| Error:array([10123.37], dtype=float32)

At B iteration 95|| Error:array([10123.356], dtype=float32)

At B iteration 96|| Error:array([10123.341], dtype=float32)

At B iteration 97|| Error:array([10123.327], dtype=float32)

At B iteration 98|| Error:array([10123.31], dtype=float32)

At B iteration 99|| Error:array([10123.296], dtype=float32)

 At final B iteration || Error: array([10123.296], dtype=float32)
Optimise C and weights 

 Step W || Error: array([10121.393], dtype=float32)

Patient 0 Optimised 

Patient 1 Optimised 

Patient 2 Optimised 

Patient 3 Optimised 

Patient 4 Optimised 

Patient 5 Optimised 

Patient 6 Optimised 

Patient 7 Optimised 

Patient 8 Optimised 

Patient 9 Optimised 

Patient 10 Optimised 

Patient 11 Optimised 

Patient 12 Optimised 

Patient 13 Optimised 

Patient 14 Optimised 

Patient 15 Optimised 

Patient 16 Optimised 

Patient 17 Optimised 

Patient 18 Optimised 

Patient 19 Optimised 

Patient 20 Optimised 

Patient 21 Optimised 

Patient 22 Optimised 

Patient 23 Optimised 

Patient 24 Optimised 

Patient 25 Optimised 

Patient 26 Optimised 

Patient 27 Optimised 

Patient 28 Optimised 

Patient 29 Optimised 

Patient 30 Optimised 

Patient 31 Optimised 

Patient 32 Optimised 

Patient 33 Optimised 

Patient 34 Optimised 

Patient 35 Optimised 

Patient 36 Optimised 

Patient 37 Optimised 

Patient 38 Optimised 

Patient 39 Optimised 

Patient 40 Optimised 

Patient 41 Optimised 

Patient 42 Optimised 

Patient 43 Optimised 

Patient 44 Optimised 

Patient 45 Optimised 

Patient 46 Optimised 

